system:index,Heat_Risk,LST,LandCover,Latitude,Longitude,NDBI,NDVI,Vegetation,count,grid_id,.geo
+102090+29116,-0.5640480671757166,23.708296717512713,10.0,26.155796970110487,91.70945651329707,-0.28757123841003496,0.6289264041409101,0.9938036785756305,1,+102090+29116,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.15534781242399],[91.70990567104607,26.15534781242399],[91.70990567104607,26.15624612770811],[91.70900735576195,26.15624612770811],[91.70900735576195,26.15534781242399]]]}"
+102090+29117,-0.42804900245965966,23.897969696379203,10.0,26.156695285499293,91.70945651316748,-0.14323981834618074,0.5064754093438885,0.8795639044668419,1,+102090+29117,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.15624612770811],[91.70990567104607,26.15624612770811],[91.70990567104607,26.157144442992227],[91.70900735576195,26.157144442992227],[91.70900735576195,26.15624612770811]]]}"
+102090+29118,-0.30730103089181815,25.175693956648058,10.0,26.157593600830154,91.7094565134576,-0.09332575192973872,0.4769934563666797,0.6033962116161419,1,+102090+29118,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.157144442992227],[91.70990567104607,26.157144442992227],[91.70990567104607,26.15804275827635],[91.70900735576195,26.15804275827635],[91.70900735576195,26.157144442992227]]]}"
+102090+29119,-0.24259080614496023,26.173713428132736,10.0,26.158491916243634,91.7094565134901,-0.044004738523094264,0.48357033672586897,0.5660614141731048,1,+102090+29119,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.15804275827635],[91.70990567104607,26.15804275827635],[91.70990567104607,26.158941073560467],[91.70900735576195,26.158941073560467],[91.70900735576195,26.15804275827635]]]}"
+102090+29120,-0.2552695877258963,26.132724041892473,10.0,26.15939023087143,91.70945651349112,-0.13645523893293748,0.49332130500392984,0.8245421389074081,1,+102090+29120,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.158941073560467],[91.70990567104607,26.158941073560467],[91.70990567104607,26.15983938884459],[91.70900735576195,26.15983938884459],[91.70900735576195,26.158941073560467]]]}"
+102090+29121,-0.02580021930253177,27.015545857723463,50.0,26.16028854734596,91.70945651345983,-0.0015897371458822038,0.3269106377113509,0.14745676301031416,1,+102090+29121,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.15983938884459],[91.70990567104607,26.15983938884459],[91.70990567104607,26.160737704128707],[91.70900735576195,26.160737704128707],[91.70900735576195,26.15983938884459]]]}"
+102090+29122,-0.10884981531175192,27.294317109894877,50.0,26.161186861542863,91.70945651339659,-0.06731081093518777,0.42987246601852797,0.4550766696733205,1,+102090+29122,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.160737704128707],[91.70990567104607,26.160737704128707],[91.70990567104607,26.161636019412825],[91.70900735576195,26.161636019412825],[91.70900735576195,26.160737704128707]]]}"
+102090+29123,-0.3623182072660445,26.9425614638373,10.0,26.162085177047178,91.70945651352781,-0.19839211583278588,0.6582154546829948,1.0,1,+102090+29123,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.161636019412825],[91.70990567104607,26.161636019412825],[91.70990567104607,26.162534334696947],[91.70900735576195,26.162534334696947],[91.70900735576195,26.161636019412825]]]}"
+102090+29124,-0.328703517822079,26.215304908830326,10.0,26.16298349267029,91.7094565134014,-0.16587761626673653,0.5726538684528167,0.7383818973293069,1,+102090+29124,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.162534334696947],[91.70990567104607,26.162534334696947],[91.70990567104607,26.163432649981065],[91.70900735576195,26.163432649981065],[91.70900735576195,26.162534334696947]]]}"
+102090+29125,-0.3574059802479117,25.471409463020326,10.0,26.163881807745366,91.7094565134688,-0.17918591881933094,0.5482209418922203,0.8550139221145927,1,+102090+29125,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.163432649981065],[91.70990567104607,26.163432649981065],[91.70990567104607,26.164330965265183],[91.70900735576195,26.164330965265183],[91.70900735576195,26.163432649981065]]]}"
+102090+29126,-0.4265156926441055,26.142562187098488,10.0,26.164780122942805,91.70945651350407,-0.25008020125489305,0.6652701345797114,1.0,1,+102090+29126,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.164330965265183],[91.70990567104607,26.164330965265183],[91.70990567104607,26.165229280549305],[91.70900735576195,26.165229280549305],[91.70900735576195,26.164330965265183]]]}"
+102090+29127,-0.1027523548908671,27.138465089186468,50.0,26.165678438445138,91.7094565132817,-0.013956520390442227,0.41264271840418665,0.35048433271893015,1,+102090+29127,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.165229280549305],[91.70990567104607,26.165229280549305],[91.70990567104607,26.166127595833423],[91.70900735576195,26.166127595833423],[91.70900735576195,26.165229280549305]]]}"
+102090+29128,-0.22239951209971623,26.178713428745496,10.0,26.166576753579182,91.70945651325336,-0.07131277182889414,0.46373618558153723,0.7072434213106396,1,+102090+29128,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.166127595833423],[91.70990567104607,26.166127595833423],[91.70990567104607,26.16702591111754],[91.70900735576195,26.16702591111754],[91.70900735576195,26.166127595833423]]]}"
+102090+29129,-0.5508958439019849,23.143370771536333,10.0,26.167475068656984,91.70945651319332,-0.24312460563822122,0.5754223275831516,0.9925095101768697,1,+102090+29129,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.16702591111754],[91.70990567104607,26.16702591111754],[91.70990567104607,26.167924226401663],[91.70900735576195,26.167924226401663],[91.70900735576195,26.16702591111754]]]}"
+102090+29130,-0.7212209960469019,21.778191027468576,10.0,26.168373383996222,91.70945651310157,-0.2659406981123096,0.6482346408660864,1.0,1,+102090+29130,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.167924226401663],[91.70990567104607,26.167924226401663],[91.70990567104607,26.16882254168578],[91.70900735576195,26.16882254168578],[91.70900735576195,26.167924226401663]]]}"
+102090+29131,-0.7440798681850211,21.386680371522857,10.0,26.169271699915917,91.70945651320342,-0.24987336354491665,0.6431284661509391,1.0,1,+102090+29131,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.16882254168578],[91.70990567104607,26.16882254168578],[91.70990567104607,26.169720856969903],[91.70900735576195,26.169720856969903],[91.70900735576195,26.16882254168578]]]}"
+102090+29132,-0.6926211318807396,21.254044105059364,10.0,26.170170014649788,91.70945651349929,-0.2517947274804558,0.5821957108135516,1.0,1,+102090+29132,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.169720856969903],[91.70990567104607,26.169720856969903],[91.70990567104607,26.17061917225402],[91.70900735576195,26.17061917225402],[91.70900735576195,26.169720856969903]]]}"
+102090+29133,-0.7199152674690096,21.48828767506984,10.0,26.171068329779523,91.70945651353773,-0.2933963582063379,0.6262215299739986,1.0,1,+102090+29133,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.17061917225402],[91.70990567104607,26.17061917225402],[91.70990567104607,26.17151748753814],[91.70900735576195,26.17151748753814],[91.70900735576195,26.17061917225402]]]}"
+102090+29134,-0.526438011660489,21.4733497806692,10.0,26.171966645448787,91.70945651331813,-0.3030008978935069,0.43167728170828873,0.675037154717368,1,+102090+29134,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70900735576195,26.17151748753814],[91.70990567104607,26.17151748753814],[91.70990567104607,26.17241580282226],[91.70900735576195,26.17241580282226],[91.70900735576195,26.17151748753814]]]}"
+102091+29061,-0.16750220240931946,27.520765950011413,10.0,26.106389629119032,91.71035482848889,-0.061210934354352126,0.504699770267277,0.7432362793094561,1,+102091+29061,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.105940471797414],[91.71080398633019,26.105940471797414],[91.71080398633019,26.106838787081536],[91.70990567104607,26.106838787081536],[91.70990567104607,26.105940471797414]]]}"
+102091+29062,-0.2031470022851805,27.430013455380454,50.0,26.107287945350393,91.71035482864585,-0.07884054736739189,0.53386224909807,0.5637083807208126,1,+102091+29062,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.106838787081536],[91.71080398633019,26.106838787081536],[91.71080398633019,26.107737102365654],[91.70990567104607,26.107737102365654],[91.70990567104607,26.106838787081536]]]}"
+102091+29063,-0.17514039121818725,27.109024502207138,50.0,26.10818626020533,91.71035482877156,-0.06542359259100887,0.48292785566155416,0.45158633671908704,1,+102091+29063,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.107737102365654],[91.71080398633019,26.107737102365654],[91.71080398633019,26.108635417649776],[91.70990567104607,26.108635417649776],[91.70990567104607,26.107737102365654]]]}"
+102091+29064,-0.2722711338889394,27.145889182698767,10.0,26.109084575255267,91.71035482863999,-0.15295416844684123,0.582691789795994,0.855327659908232,1,+102091+29064,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.108635417649776],[91.71080398633019,26.108635417649776],[91.71080398633019,26.109533732933894],[91.70990567104607,26.109533732933894],[91.70990567104607,26.108635417649776]]]}"
+102091+29065,-0.15014829297719287,27.633892775521762,10.0,26.10998289028304,91.71035482847675,-0.04824552646377193,0.49542634837160443,1.0,1,+102091+29065,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.109533732933894],[91.71080398633019,26.109533732933894],[91.71080398633019,26.110432048218012],[91.70990567104607,26.110432048218012],[91.70990567104607,26.109533732933894]]]}"
+102091+29066,-0.19709522275880315,27.770178379560694,10.0,26.110881206424384,91.71035482873367,-0.13148880482713854,0.5521079641559955,0.9745480214910388,1,+102091+29066,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.110432048218012],[91.71080398633019,26.110432048218012],[91.71080398633019,26.111330363502134],[91.70990567104607,26.111330363502134],[91.70990567104607,26.110432048218012]]]}"
+102091+29067,-0.11921755374887935,27.455790854477016,10.0,26.11177952117943,91.71035482873374,-0.03928486613625312,0.4517740433543798,0.7971292991882035,1,+102091+29067,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.111330363502134],[91.71080398633019,26.111330363502134],[91.71080398633019,26.112228678786252],[91.70990567104607,26.112228678786252],[91.70990567104607,26.111330363502134]]]}"
+102091+29068,-0.12153228742666622,27.87299318182611,40.0,26.11267783631951,91.71035482870234,0.007571481446701735,0.4838889432713881,0.9850190203537393,1,+102091+29068,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.112228678786252],[91.71080398633019,26.112228678786252],[91.71080398633019,26.11312699407037],[91.70990567104607,26.11312699407037],[91.70990567104607,26.112228678786252]]]}"
+102091+29069,-0.16790314530325723,27.70883993696655,10.0,26.11357615189255,91.71035482863905,-0.06176440457647964,0.5185345693722964,1.0,1,+102091+29069,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.11312699407037],[91.71080398633019,26.11312699407037],[91.71080398633019,26.114025309354492],[91.70990567104607,26.114025309354492],[91.70990567104607,26.11312699407037]]]}"
+102091+29070,-0.20582477303945948,27.59946925585775,10.0,26.114474467300308,91.7103548285443,-0.09502651434202018,0.5486440056007271,0.9801168673281304,1,+102091+29070,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.114025309354492],[91.71080398633019,26.114025309354492],[91.71080398633019,26.11492362463861],[91.70990567104607,26.11492362463861],[91.70990567104607,26.114025309354492]]]}"
+102091+29071,0.03421180502653822,28.363379978782636,50.0,26.11537278214845,91.71035482864411,-0.037115140360554286,0.3631724791722209,0.3623279344288011,1,+102091+29071,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.11492362463861],[91.71080398633019,26.11492362463861],[91.71080398633019,26.11582193992273],[91.70990567104607,26.11582193992273],[91.70990567104607,26.11492362463861]]]}"
+102091+29072,-1.5292499081976936E-4,28.779428633702963,50.0,26.11627109783559,91.71035482871245,-0.0777587310062098,0.42725497025531667,0.3121298874465666,1,+102091+29072,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.11582193992273],[91.71080398633019,26.11582193992273],[91.71080398633019,26.11672025520685],[91.70990567104607,26.11672025520685],[91.70990567104607,26.11582193992273]]]}"
+102091+29073,-0.02136218574640083,28.829196697228042,10.0,26.11716941308381,91.71035482874956,-0.045691199529344216,0.45201909269126117,0.5036668104631555,1,+102091+29073,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.11672025520685],[91.71080398633019,26.11672025520685],[91.71080398633019,26.11761857049097],[91.70990567104607,26.11761857049097],[91.70990567104607,26.11672025520685]]]}"
+102091+29074,0.15582573796756746,29.640741112478278,50.0,26.118067728322732,91.71035482852915,0.013833175847287346,0.3327986272094526,0.17498725440213342,1,+102091+29074,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.11761857049097],[91.71080398633019,26.11761857049097],[91.71080398633019,26.11851688577509],[91.70990567104607,26.11851688577509],[91.70990567104607,26.11761857049097]]]}"
+102091+29075,0.08917508731737296,29.549829247228047,50.0,26.118966043304766,91.7103548285031,0.018757775775026166,0.3929555731989162,0.12380877681477707,1,+102091+29075,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.11851688577509],[91.71080398633019,26.11851688577509],[91.71080398633019,26.11941520105921],[91.70990567104607,26.11941520105921],[91.70990567104607,26.11851688577509]]]}"
+102091+29076,0.08453834080892161,28.997432881077422,10.0,26.119864359398694,91.71035482867141,0.026175645509706386,0.3581354364108942,0.5110396486136711,1,+102091+29076,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.11941520105921],[91.71080398633019,26.11941520105921],[91.71080398633019,26.120313516343327],[91.70990567104607,26.120313516343327],[91.70990567104607,26.11941520105921]]]}"
+102091+29077,0.026731526833042724,28.94104641180438,50.0,26.120762673572827,91.71035482858244,0.015135996384082775,0.41191464543869827,0.339581944389976,1,+102091+29077,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.120313516343327],[91.71080398633019,26.120313516343327],[91.71080398633019,26.12121183162745],[91.70990567104607,26.12121183162745],[91.70990567104607,26.120313516343327]]]}"
+102091+29078,-0.1792172633760791,28.37546407645398,10.0,26.121660989309127,91.71035482846219,-0.09739747646190719,0.5774646974085064,0.9775285305306091,1,+102091+29078,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.12121183162745],[91.71080398633019,26.12121183162745],[91.71080398633019,26.122110146911567],[91.70990567104607,26.122110146911567],[91.70990567104607,26.12121183162745]]]}"
+102091+29079,-0.15032581378170295,28.236239350366127,10.0,26.122559304797335,91.7103548285359,-0.0755777743576073,0.5386286245221403,0.6892034981763991,1,+102091+29079,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70990567104607,26.122110146911567],[91.71080398633019,26.122110146911567],[91.71080398633019,26.123008462195685],[91.70990567104607,26.123008462195685],[91.70990567104607,26.122110146911567]]]}"
