system:index,Heat_Risk,LST,NDVI,count,grid_id,.geo
+102028+29089,0.14587316529503322,26.058723645989165,0.08689280941847799,1,+102028+29089,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.131093299752763],[91.65421012343066,26.131093299752763],[91.65421012343066,26.13199161503688],[91.65331180814654,26.13199161503688],[91.65331180814654,26.131093299752763]]]}"
+102028+29090,0.17099978436275112,27.26297364848327,0.1477840476717682,1,+102028+29090,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.13199161503688],[91.65421012343066,26.13199161503688],[91.65421012343066,26.132889930321],[91.65331180814654,26.132889930321],[91.65331180814654,26.13199161503688]]]}"
+102028+29091,0.1614229411896912,27.87599398617157,0.2011480578225636,1,+102028+29091,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.132889930321],[91.65421012343066,26.132889930321],[91.65421012343066,26.13378824560512],[91.65331180814654,26.13378824560512],[91.65331180814654,26.132889930321]]]}"
+102028+29092,0.24563692558417993,29.014803196641335,0.19827758846162902,1,+102028+29092,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.13378824560512],[91.65421012343066,26.13378824560512],[91.65421012343066,26.13468656088924],[91.65331180814654,26.13468656088924],[91.65331180814654,26.13378824560512]]]}"
+102028+29093,0.25566362885308924,29.808331906956095,0.24493150735806019,1,+102028+29093,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.13468656088924],[91.65421012343066,26.13468656088924],[91.65421012343066,26.13558487617336],[91.65331180814654,26.13558487617336],[91.65331180814654,26.13468656088924]]]}"
+102028+29094,0.2446391264913882,29.742924733441445,0.25128406875442905,1,+102028+29094,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.13558487617336],[91.65421012343066,26.13558487617336],[91.65421012343066,26.13648319145748],[91.65331180814654,26.13648319145748],[91.65331180814654,26.13558487617336]]]}"
+102028+29095,0.27122579885212506,29.726825060750024,0.22354741977287593,1,+102028+29095,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.13648319145748],[91.65421012343066,26.13648319145748],[91.65421012343066,26.137381506741598],[91.65331180814654,26.137381506741598],[91.65331180814654,26.13648319145748]]]}"
+102028+29096,0.24048349900084742,29.67351437680964,0.2504818136284123,1,+102028+29096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.137381506741598],[91.65421012343066,26.137381506741598],[91.65421012343066,26.13827982202572],[91.65331180814654,26.13827982202572],[91.65331180814654,26.137381506741598]]]}"
+102028+29097,0.2329034878772817,28.80308960304395,0.19588862662585757,1,+102028+29097,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.13827982202572],[91.65421012343066,26.13827982202572],[91.65421012343066,26.139178137309838],[91.65331180814654,26.139178137309838],[91.65331180814654,26.13827982202572]]]}"
+102028+29098,0.2130498765920535,28.79614960889134,0.21524652404304156,1,+102028+29098,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.139178137309838],[91.65421012343066,26.139178137309838],[91.65421012343066,26.140076452593956],[91.65331180814654,26.140076452593956],[91.65331180814654,26.139178137309838]]]}"
+102028+29099,-0.009543462890488205,27.400682145012503,0.3381636161056671,1,+102028+29099,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.140076452593956],[91.65421012343066,26.140076452593956],[91.65421012343066,26.140974767878078],[91.65331180814654,26.140974767878078],[91.65331180814654,26.140076452593956]]]}"
+102029+29088,0.16239541081475478,26.570509270771673,0.10692667995465029,1,+102029+29088,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13019498446864],[91.65510843871478,26.13019498446864],[91.65510843871478,26.131093299752763],[91.65421012343066,26.131093299752763],[91.65421012343066,26.13019498446864]]]}"
+102029+29089,0.1208312893029217,24.85328570403556,0.025831975271046657,1,+102029+29089,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.131093299752763],[91.65510843871478,26.131093299752763],[91.65510843871478,26.13199161503688],[91.65421012343066,26.13199161503688],[91.65421012343066,26.131093299752763]]]}"
+102029+29090,0.09956139657544355,25.18852823984639,0.0710477634135842,1,+102029+29090,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13199161503688],[91.65510843871478,26.13199161503688],[91.65510843871478,26.132889930321],[91.65421012343066,26.132889930321],[91.65421012343066,26.13199161503688]]]}"
+102029+29091,0.16229054544056537,26.28180592504542,0.08640987777696435,1,+102029+29091,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.132889930321],[91.65510843871478,26.132889930321],[91.65510843871478,26.13378824560512],[91.65421012343066,26.13378824560512],[91.65421012343066,26.132889930321]]]}"
+102029+29092,0.25002000268932956,29.25565332745833,0.2110980921291224,1,+102029+29092,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13378824560512],[91.65510843871478,26.13378824560512],[91.65510843871478,26.13468656088924],[91.65421012343066,26.13468656088924],[91.65421012343066,26.13378824560512]]]}"
+102029+29093,0.23655619726563662,29.972552652845707,0.275768992223342,1,+102029+29093,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13468656088924],[91.65510843871478,26.13468656088924],[91.65510843871478,26.13558487617336],[91.65421012343066,26.13558487617336],[91.65421012343066,26.13468656088924]]]}"
+102029+29094,0.182169845098746,29.25564921358592,0.2789479558716771,1,+102029+29094,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13558487617336],[91.65510843871478,26.13558487617336],[91.65510843871478,26.13648319145748],[91.65421012343066,26.13648319145748],[91.65421012343066,26.13558487617336]]]}"
+102029+29095,0.20952931938538294,28.13959419948153,0.17187026629186905,1,+102029+29095,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13648319145748],[91.65510843871478,26.13648319145748],[91.65510843871478,26.137381506741598],[91.65421012343066,26.137381506741598],[91.65421012343066,26.13648319145748]]]}"
+102029+29096,0.23173300777089495,28.68664734261174,0.18874180241565788,1,+102029+29096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.137381506741598],[91.65510843871478,26.137381506741598],[91.65510843871478,26.13827982202572],[91.65421012343066,26.13827982202572],[91.65421012343066,26.137381506741598]]]}"
+102029+29097,0.22261487608947594,29.488081137520975,0.25510520516202195,1,+102029+29097,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13827982202572],[91.65510843871478,26.13827982202572],[91.65510843871478,26.139178137309838],[91.65421012343066,26.139178137309838],[91.65421012343066,26.13827982202572]]]}"
+102029+29098,0.24316692095092013,29.01165280183106,0.20052256489415546,1,+102029+29098,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.139178137309838],[91.65510843871478,26.139178137309838],[91.65510843871478,26.140076452593956],[91.65421012343066,26.140076452593956],[91.65421012343066,26.139178137309838]]]}"
+102029+29099,0.0396656777236617,27.719391243271687,0.3117194110814586,1,+102029+29099,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.140076452593956],[91.65510843871478,26.140076452593956],[91.65510843871478,26.140974767878078],[91.65421012343066,26.140974767878078],[91.65421012343066,26.140076452593956]]]}"
+102029+29100,-0.029365415258991716,26.77354073287013,0.31318975332114435,1,+102029+29100,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.140974767878078],[91.65510843871478,26.140974767878078],[91.65510843871478,26.141873083162196],[91.65421012343066,26.141873083162196],[91.65421012343066,26.140974767878078]]]}"
+102029+29101,0.01211445757751952,26.808935419786586,0.27423807240723697,1,+102029+29101,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.141873083162196],[91.65510843871478,26.141873083162196],[91.65510843871478,26.142771398446317],[91.65421012343066,26.142771398446317],[91.65421012343066,26.141873083162196]]]}"
+102030+29087,0.17865530387421222,28.018711861754593,0.19410982910825877,1,+102030+29087,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.129296669184523],[91.6560067539989,26.129296669184523],[91.6560067539989,26.13019498446864],[91.65510843871478,26.13019498446864],[91.65510843871478,26.129296669184523]]]}"
+102030+29088,0.08571435533257855,26.50523571041203,0.17894533826828063,1,+102030+29088,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13019498446864],[91.6560067539989,26.13019498446864],[91.6560067539989,26.131093299752763],[91.65510843871478,26.131093299752763],[91.65510843871478,26.13019498446864]]]}"
+102030+29089,0.10067241608424524,24.512075475083417,0.021618689278855536,1,+102030+29089,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.131093299752763],[91.6560067539989,26.131093299752763],[91.6560067539989,26.13199161503688],[91.65510843871478,26.13199161503688],[91.65510843871478,26.131093299752763]]]}"
+102030+29090,0.10355608996766562,24.59016171031776,0.024312603626459754,1,+102030+29090,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13199161503688],[91.6560067539989,26.13199161503688],[91.6560067539989,26.132889930321],[91.65510843871478,26.132889930321],[91.65510843871478,26.13199161503688]]]}"
+102030+29091,0.17387943598852296,27.064841606714403,0.13075210734822024,1,+102030+29091,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.132889930321],[91.6560067539989,26.132889930321],[91.6560067539989,26.13378824560512],[91.65510843871478,26.13378824560512],[91.65510843871478,26.132889930321]]]}"
+102030+29092,0.2487084453568435,29.986900163883266,0.2646415663491039,1,+102030+29092,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13378824560512],[91.6560067539989,26.13378824560512],[91.6560067539989,26.13468656088924],[91.65510843871478,26.13468656088924],[91.65510843871478,26.13378824560512]]]}"
+102030+29093,0.22600845482310636,29.95720199563549,0.28522025915085736,1,+102030+29093,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13468656088924],[91.6560067539989,26.13468656088924],[91.6560067539989,26.13558487617336],[91.65510843871478,26.13558487617336],[91.65510843871478,26.13468656088924]]]}"
+102030+29094,0.1727991019860112,28.851931404368035,0.25948171261170594,1,+102030+29094,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13558487617336],[91.6560067539989,26.13558487617336],[91.6560067539989,26.13648319145748],[91.65510843871478,26.13648319145748],[91.65510843871478,26.13558487617336]]]}"
+102030+29095,0.1709537215681758,27.596844101983343,0.1716780000020629,1,+102030+29095,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13648319145748],[91.6560067539989,26.13648319145748],[91.6560067539989,26.137381506741598],[91.65510843871478,26.137381506741598],[91.65510843871478,26.13648319145748]]]}"
+102030+29096,0.17236472786786144,28.279910123268174,0.21905742379415102,1,+102030+29096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.137381506741598],[91.6560067539989,26.137381506741598],[91.6560067539989,26.13827982202572],[91.65510843871478,26.13827982202572],[91.65510843871478,26.137381506741598]]]}"
+102030+29097,0.29299908428672256,29.55561090137571,0.18954455152582822,1,+102030+29097,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13827982202572],[91.6560067539989,26.13827982202572],[91.6560067539989,26.139178137309838],[91.65510843871478,26.139178137309838],[91.65510843871478,26.13827982202572]]]}"
+102030+29098,0.246734949266128,29.223126988114586,0.21205983559919978,1,+102030+29098,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.139178137309838],[91.6560067539989,26.139178137309838],[91.6560067539989,26.140076452593956],[91.65510843871478,26.140076452593956],[91.65510843871478,26.139178137309838]]]}"
+102030+29099,0.20356276409344295,28.507525312314957,0.20411761535762568,1,+102030+29099,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.140076452593956],[91.6560067539989,26.140076452593956],[91.6560067539989,26.140974767878078],[91.65510843871478,26.140974767878078],[91.65510843871478,26.140076452593956]]]}"
+102030+29100,0.04419272063131996,27.239040685719285,0.2728816140629149,1,+102030+29100,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.140974767878078],[91.6560067539989,26.140974767878078],[91.6560067539989,26.141873083162196],[91.65510843871478,26.141873083162196],[91.65510843871478,26.140974767878078]]]}"
+102030+29101,0.03275077622539372,26.86831383547862,0.25784306916593597,1,+102030+29101,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.141873083162196],[91.6560067539989,26.141873083162196],[91.6560067539989,26.142771398446317],[91.65510843871478,26.142771398446317],[91.65510843871478,26.141873083162196]]]}"
+102030+29102,-0.01234212144140249,26.8011020354682,0.2981351239748455,1,+102030+29102,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.142771398446317],[91.6560067539989,26.142771398446317],[91.6560067539989,26.143669713730436],[91.65510843871478,26.143669713730436],[91.65510843871478,26.142771398446317]]]}"
+102031+29086,0.16093842256321825,27.345909534026323,0.16376940129580486,1,+102031+29086,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.128398353900405],[91.65690506928303,26.128398353900405],[91.65690506928303,26.129296669184523],[91.6560067539989,26.129296669184523],[91.6560067539989,26.128398353900405]]]}"
+102031+29087,0.13778365996532108,25.336331235920518,0.04338285688614449,1,+102031+29087,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.129296669184523],[91.65690506928303,26.129296669184523],[91.65690506928303,26.13019498446864],[91.6560067539989,26.13019498446864],[91.6560067539989,26.129296669184523]]]}"
+102031+29088,0.06643522373650496,24.817183695073247,0.07764932591158442,1,+102031+29088,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13019498446864],[91.65690506928303,26.13019498446864],[91.65690506928303,26.131093299752763],[91.6560067539989,26.131093299752763],[91.6560067539989,26.13019498446864]]]}"
+102031+29089,0.10808344524120536,24.594691560597845,0.020108809087211934,1,+102031+29089,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.131093299752763],[91.65690506928303,26.131093299752763],[91.65690506928303,26.13199161503688],[91.6560067539989,26.13199161503688],[91.6560067539989,26.131093299752763]]]}"
+102031+29090,0.0967512954317583,25.480837923179923,0.09473712765252211,1,+102031+29090,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13199161503688],[91.65690506928303,26.13199161503688],[91.65690506928303,26.132889930321],[91.6560067539989,26.132889930321],[91.6560067539989,26.13199161503688]]]}"
+102031+29091,0.1983561098733667,26.275365491338924,0.04988428236512805,1,+102031+29091,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.132889930321],[91.65690506928303,26.132889930321],[91.65690506928303,26.13378824560512],[91.6560067539989,26.13378824560512],[91.6560067539989,26.132889930321]]]}"
+102031+29092,0.23377304357075293,28.89444369056525,0.20154436289819358,1,+102031+29092,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13378824560512],[91.65690506928303,26.13378824560512],[91.65690506928303,26.13468656088924],[91.6560067539989,26.13468656088924],[91.6560067539989,26.13378824560512]]]}"
+102031+29093,0.23257996594324915,29.979737029152727,0.28025839328194563,1,+102031+29093,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13468656088924],[91.65690506928303,26.13468656088924],[91.65690506928303,26.13558487617336],[91.6560067539989,26.13558487617336],[91.6560067539989,26.13468656088924]]]}"
+102031+29094,0.23538344568026143,29.28526162802304,0.22784952774995526,1,+102031+29094,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13558487617336],[91.65690506928303,26.13558487617336],[91.65690506928303,26.13648319145748],[91.6560067539989,26.13648319145748],[91.6560067539989,26.13558487617336]]]}"
+102031+29095,0.21254502747078022,28.099620911163065,0.16599932332658165,1,+102031+29095,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13648319145748],[91.65690506928303,26.13648319145748],[91.65690506928303,26.137381506741598],[91.6560067539989,26.137381506741598],[91.6560067539989,26.13648319145748]]]}"
+102031+29096,0.26193889042637786,28.607645121914253,0.15289290399606853,1,+102031+29096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.137381506741598],[91.65690506928303,26.137381506741598],[91.65690506928303,26.13827982202572],[91.6560067539989,26.13827982202572],[91.6560067539989,26.137381506741598]]]}"
+102031+29097,0.28150429467157567,29.360761375585795,0.18712151787026676,1,+102031+29097,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13827982202572],[91.65690506928303,26.13827982202572],[91.65690506928303,26.139178137309838],[91.6560067539989,26.139178137309838],[91.6560067539989,26.13827982202572]]]}"
+102031+29098,0.22346353521912604,29.012074353500026,0.22025606145944673,1,+102031+29098,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.139178137309838],[91.65690506928303,26.139178137309838],[91.65690506928303,26.140076452593956],[91.6560067539989,26.140076452593956],[91.6560067539989,26.139178137309838]]]}"
+102031+29099,0.18216739317104622,28.052367631861944,0.19300172339052124,1,+102031+29099,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.140076452593956],[91.65690506928303,26.140076452593956],[91.65690506928303,26.140974767878078],[91.6560067539989,26.140974767878078],[91.6560067539989,26.140076452593956]]]}"
+102031+29100,0.12025776464334198,27.66679459645399,0.2273704208176574,1,+102031+29100,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.140974767878078],[91.65690506928303,26.140974767878078],[91.65690506928303,26.141873083162196],[91.6560067539989,26.141873083162196],[91.6560067539989,26.140974767878078]]]}"
+102031+29101,0.0610489459914312,27.45139032213044,0.271193219875029,1,+102031+29101,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.141873083162196],[91.65690506928303,26.141873083162196],[91.65690506928303,26.142771398446317],[91.6560067539989,26.142771398446317],[91.6560067539989,26.141873083162196]]]}"
+102031+29102,0.04614841485168938,27.42656904785566,0.28432080285228645,1,+102031+29102,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.142771398446317],[91.65690506928303,26.142771398446317],[91.65690506928303,26.143669713730436],[91.6560067539989,26.143669713730436],[91.6560067539989,26.142771398446317]]]}"
+102031+29103,-0.06473523923589244,26.917177999592077,0.35881938206389785,1,+102031+29103,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.143669713730436],[91.65690506928303,26.143669713730436],[91.65690506928303,26.144568029014554],[91.6560067539989,26.144568029014554],[91.6560067539989,26.143669713730436]]]}"
+102031+29104,-0.07493917583373569,26.266424483616607,0.32254092466349343,1,+102031+29104,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.144568029014554],[91.65690506928303,26.144568029014554],[91.65690506928303,26.145466344298676],[91.6560067539989,26.145466344298676],[91.6560067539989,26.144568029014554]]]}"
+102032+29085,0.14200962063903258,28.373335636690477,0.25608578198171594,1,+102032+29085,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.127500038616283],[91.65780338456715,26.127500038616283],[91.65780338456715,26.128398353900405],[91.65690506928303,26.128398353900405],[91.65690506928303,26.127500038616283]]]}"
+102032+29086,0.10301834269439204,26.72016658718277,0.17699355639009126,1,+102032+29086,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.128398353900405],[91.65780338456715,26.128398353900405],[91.65780338456715,26.129296669184523],[91.65690506928303,26.129296669184523],[91.65690506928303,26.128398353900405]]]}"
+102032+29087,0.0751340209231511,24.32763414415156,0.033982703659103164,1,+102032+29087,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.129296669184523],[91.65780338456715,26.129296669184523],[91.65780338456715,26.13019498446864],[91.65690506928303,26.13019498446864],[91.65690506928303,26.129296669184523]]]}"
+102032+29088,0.08263751637138321,24.512919709465795,0.039713891447602165,1,+102032+29088,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13019498446864],[91.65780338456715,26.13019498446864],[91.65780338456715,26.131093299752763],[91.65690506928303,26.131093299752763],[91.65690506928303,26.13019498446864]]]}"
+102032+29089,0.12866889809847082,26.359540071305307,0.12558396413762238,1,+102032+29089,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.131093299752763],[91.65780338456715,26.131093299752763],[91.65780338456715,26.13199161503688],[91.65690506928303,26.13199161503688],[91.65690506928303,26.131093299752763]]]}"
+102032+29090,0.20492829779503605,28.545675499581026,0.20547709503218012,1,+102032+29090,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13199161503688],[91.65780338456715,26.13199161503688],[91.65780338456715,26.132889930321],[91.65690506928303,26.132889930321],[91.65690506928303,26.13199161503688]]]}"
+102032+29091,0.2599308604123982,28.970042255041914,0.18078644351916726,1,+102032+29091,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.132889930321],[91.65780338456715,26.132889930321],[91.65780338456715,26.13378824560512],[91.65690506928303,26.13378824560512],[91.65690506928303,26.132889930321]]]}"
+102032+29092,0.26847935069203643,27.58050068691808,0.07298498408782625,1,+102032+29092,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13378824560512],[91.65780338456715,26.13378824560512],[91.65780338456715,26.13468656088924],[91.65690506928303,26.13468656088924],[91.65690506928303,26.13378824560512]]]}"
+102032+29093,0.2629108041970651,28.152214733969984,0.11939024822936245,1,+102032+29093,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13468656088924],[91.65780338456715,26.13468656088924],[91.65780338456715,26.13558487617336],[91.65690506928303,26.13558487617336],[91.65690506928303,26.13468656088924]]]}"
+102032+29094,0.2655935462606609,27.875310956588706,0.09692866492424673,1,+102032+29094,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13558487617336],[91.65780338456715,26.13558487617336],[91.65780338456715,26.13648319145748],[91.65690506928303,26.13648319145748],[91.65690506928303,26.13558487617336]]]}"
+102032+29095,0.2395406405024241,29.454571433382913,0.2357858904534977,1,+102032+29095,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13648319145748],[91.65780338456715,26.13648319145748],[91.65780338456715,26.137381506741598],[91.65690506928303,26.137381506741598],[91.65690506928303,26.13648319145748]]]}"
+102032+29096,0.2792812896670165,29.89937730812153,0.22781708948452117,1,+102032+29096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.137381506741598],[91.65780338456715,26.137381506741598],[91.65780338456715,26.13827982202572],[91.65690506928303,26.13827982202572],[91.65690506928303,26.137381506741598]]]}"
+102032+29097,0.2698908713070023,29.390337580604065,0.2008475273075743,1,+102032+29097,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13827982202572],[91.65780338456715,26.13827982202572],[91.65780338456715,26.139178137309838],[91.65690506928303,26.139178137309838],[91.65690506928303,26.13827982202572]]]}"
+102032+29098,0.23602643127681233,28.765791450594655,0.1901015294799484,1,+102032+29098,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.139178137309838],[91.65780338456715,26.139178137309838],[91.65780338456715,26.140076452593956],[91.65690506928303,26.140076452593956],[91.65690506928303,26.139178137309838]]]}"
+102032+29099,0.24828346289609135,28.538456961183677,0.16160632004559985,1,+102032+29099,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.140076452593956],[91.65780338456715,26.140076452593956],[91.65780338456715,26.140974767878078],[91.65690506928303,26.140974767878078],[91.65690506928303,26.140076452593956]]]}"
+102032+29100,0.17356772410338595,28.819862404570546,0.25642244765165306,1,+102032+29100,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.140974767878078],[91.65780338456715,26.140974767878078],[91.65780338456715,26.141873083162196],[91.65690506928303,26.141873083162196],[91.65690506928303,26.140974767878078]]]}"
+102032+29101,0.17766858832184299,28.99398580251635,0.26475896900075285,1,+102032+29101,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.141873083162196],[91.65780338456715,26.141873083162196],[91.65780338456715,26.142771398446317],[91.65690506928303,26.142771398446317],[91.65690506928303,26.141873083162196]]]}"
+102032+29102,0.12159386382664708,28.34875923806916,0.2747460817497215,1,+102032+29102,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.142771398446317],[91.65780338456715,26.142771398446317],[91.65780338456715,26.143669713730436],[91.65690506928303,26.143669713730436],[91.65690506928303,26.142771398446317]]]}"
+102032+29103,-0.03499538155742806,27.034417171009093,0.3374537509152207,1,+102032+29103,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.143669713730436],[91.65780338456715,26.143669713730436],[91.65780338456715,26.144568029014554],[91.65690506928303,26.144568029014554],[91.65690506928303,26.143669713730436]]]}"
+102032+29104,-0.09434810579707423,26.025291672429326,0.3247260823991689,1,+102032+29104,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.144568029014554],[91.65780338456715,26.144568029014554],[91.65780338456715,26.145466344298676],[91.65690506928303,26.145466344298676],[91.65690506928303,26.144568029014554]]]}"
+102032+29105,-0.1340855689655165,24.957046935372357,0.2881603500635422,1,+102032+29105,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.145466344298676],[91.65780338456715,26.145466344298676],[91.65780338456715,26.146364659582794],[91.65690506928303,26.146364659582794],[91.65690506928303,26.145466344298676]]]}"
+102033+29085,0.18190607932925174,27.137991657539796,0.12795046763787624,1,+102033+29085,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65780338456715,26.127500038616283],[91.65870169985126,26.127500038616283],[91.65870169985126,26.128398353900405],[91.65780338456715,26.128398353900405],[91.65780338456715,26.127500038616283]]]}"
+102033+29086,0.1359654571176777,25.218335940866595,0.03677282437279281,1,+102033+29086,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65780338456715,26.128398353900405],[91.65870169985126,26.128398353900405],[91.65870169985126,26.129296669184523],[91.65780338456715,26.129296669184523],[91.65780338456715,26.128398353900405]]]}"
+102033+29087,0.07571572985886263,24.2339542597556,0.026709574409394657,1,+102033+29087,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65780338456715,26.129296669184523],[91.65870169985126,26.129296669184523],[91.65870169985126,26.13019498446864],[91.65780338456715,26.13019498446864],[91.65780338456715,26.129296669184523]]]}"
+102033+29088,0.09659176953848889,24.869670773194837,0.051241857118286126,1,+102033+29088,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65780338456715,26.13019498446864],[91.65870169985126,26.13019498446864],[91.65870169985126,26.131093299752763],[91.65780338456715,26.131093299752763],[91.65780338456715,26.13019498446864]]]}"
